Date,IWM,QQQ,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
1990-01-16,0.003541694443740821,0.02335528172739168,0.011489244748447024,0.00832966203743809,0.018530029262686563,0.004571659208456296,0.007295842731940455,0.0040773209548012005,0.021568698205480144,0.007466478685338208,0.004969435673182927,0.010272895580847806,0.0132712869126056,0.012364786985118129
1990-01-17,0.0015525614637358672,-0.007740549446158862,-0.01017652274148658,-0.00958321998302772,-0.0017819524777449589,-0.0075830301117893305,0.0027454797750267484,-0.0037821613149884668,-0.00994258925862233,-0.006280807206218749,0.004861233542513949,-0.009473687901833968,-0.0023216636187603315,-0.00263258832815684
1990-01-18,-0.00345399100929537,-0.0011836111591837313,0.002588114080566456,0.004055120974164472,-0.0045769545524173665,0.0033585737689785407,-0.002599062336432323,0.0032468035701572664,0.00636204724167389,0.005751350231851862,-0.002863503480151151,0.0013857622513753648,0.0002713985141668811,0.000466504944941585
1990-01-19,0.005129585984696255,0.011942813641227804,0.0031721519855361295,-0.0021963015811729807,0.01952821253407343,0.009141233612812716,0.003315753129376625,0.005910888728231841,0.004889895535975365,0.002693842082906621,0.0006735214951378882,0.002423424333102509,0.003552416723849006,0.0038551735919568984
1990-01-22,-0.015848290387680326,-0.02685621238386736,-0.02706240824482108,-0.024245016301987058,-0.026761585061681106,-0.025558269391404164,-0.01972310412598269,-0.02235056362998116,-0.02725410027969345,-0.023783503269522017,-0.008688824682786863,-0.016620342738399258,-0.02325555868558961,-0.021047987744317348
1990-01-23,-0.004285483379088926,-0.005628230507924251,0.003583175000571316,0.0021542893210938735,-0.005831185159069765,-0.00014674357805368496,-0.00833602397431859,-0.0003181251893205017,0.0021329772247186823,-0.00304255211627273,-0.008458429660805759,0.002686020781886187,0.0010754130874802816,0.005761556061444954
1990-01-24,-0.013147177796227474,0.0006868132256754762,-0.0038050876701489133,-8.036688602009183e-05,-0.011829520283044008,-0.007707417166320554,-0.005129733475044542,-0.007058522482610703,0.0022034829352003435,-0.0011927022365967595,-0.0028657555351361574,-0.007767638186285807,-0.0046257324904382625,-0.004741313396260532
1990-01-25,-0.002491648442668655,-0.0030418732317389102,-0.013618371293876209,-0.010561638959602559,-0.005789828074088099,-0.005802325048164128,-0.009574232417424576,-0.0092002129175042,-0.006475444064377848,-0.023397624229505608,-0.008826961893721947,-0.01292411299400676,-0.010867228044736449,-0.01125177997294468
1990-01-26,-0.008615634613643966,-0.013721027388062409,-0.0006687736654824762,-0.0011119921827701038,-0.005056915849145226,0.002658229819911107,-0.00187292060258472,0.00016161202328290143,-0.00409027881203123,-0.002473283714954997,0.0025057874873747298,0.0032833861750502895,-0.001797453497807733,-0.00014544763163363574
1990-01-29,-0.01059412706310538,-0.0034958571776461207,-0.0022129117265523883,-0.001985621119126025,-0.00248428413197942,0.0027870615222454938,-0.011319998774329928,-0.003971045002105452,-0.0008471230626972092,0.001821423168724051,-0.009568481388819982,-0.001825898453947507,-0.0008914069519279175,-0.004504692407532599
1990-01-30,-0.015438360034172096,-0.01821294935882614,-0.007317235403135712,-0.002987163702075968,-0.02533239736889278,0.0013257009198570533,-0.015607149940982567,-0.009036859128171775,-0.008119600690909792,-0.010339847513774559,0.0017163192420353497,-0.0035646057208688522,-0.008783592819454747,-0.015054231543385506
1990-01-31,0.007669873671278079,0.02055167114591214,0.01964074732955281,0.007581205708469282,0.027695508020423844,0.01596551659119537,0.01934977620935134,0.013091240243836115,0.01805473396133117,0.017474101095669596,0.008921270580966471,0.021306485732745684,0.01496475748943452,0.011918333823523135
1990-02-01,0.006299176415190531,0.007144953309838538,-0.0004991754816551586,-0.0037440907908908518,0.0022220688921229725,0.009602643920243726,0.002563339362546072,0.0013610076938412614,0.0006450365401141876,0.002648292560674889,0.0003758521117112508,0.00735360411988852,-0.009273885774080006,-0.003189285498548652
1990-02-02,0.010120120661351425,0.011331913606384622,0.006847879525708966,0.0081154064231753,0.005255978490249315,0.010364009534628606,0.011139594461941647,0.005356705558012934,0.006587674567792548,0.009775495525250562,-5.571128005398842e-05,0.005415457741809078,0.0038928030002478888,0.00899752534887296
1990-02-05,0.005307913040169328,0.006160893749884861,0.0029636115619725368,0.0001758764320406356,0.0028392986907415517,0.00256045818684062,0.0018478700844848008,0.006797278524591205,0.003836150123989953,-5.786719310231351e-05,-0.0010290938694994655,0.00047939529035157,0.007291503630544694,0.002304176544166492
1990-02-06,-0.0007537488218365429,-0.006893813645418712,-0.006899585436174706,-0.005477179651091531,-0.009212175685151645,-4.5347466184502485e-05,-0.011908134158858833,-0.0037014312133139197,-0.0051934064203375705,-0.008810421440813416,-0.0008511139733854166,-0.010777752801668941,-0.0020889653762491763,-0.0029519617634062457
1990-02-07,0.008553041324270517,0.012216309911316156,0.012842606741903222,0.005832642759072372,0.008712732519287334,0.01710126813011426,0.010468761344056702,0.011119544491551456,0.011732473252465122,0.009434146843061668,0.0065430590053576435,0.005450396452827466,0.011069319738410036,0.014422793645653244
1990-02-08,0.0015731737160703722,0.0018042343958974054,-0.0026612991924276556,-0.00699538532733049,0.0009696078882852699,0.010330552295630045,-0.005257019447083436,0.003991596295446553,0.001023654362355717,0.0004214615327689591,-0.004060223591377476,-0.008084225280767316,-0.0025171366819126987,-0.0029099676319125677
1990-02-09,0.0033002883880044647,0.003689986000619469,0.0020986111025255386,0.005628205929536761,0.0034723927631064764,-1.8301808725896228e-05,0.004525161110098917,0.0034301265856065497,0.0012106459391277799,0.0009985336308665775,0.003112599998145427,0.0040502967674656744,-0.0017732590070686578,0.014055047065505656
1990-02-12,-0.004546744394473855,-0.008274711833811082,-0.011089031083977371,-0.011429160351573906,-0.006148211595721732,-0.011322394855184383,-0.008407486627984956,-0.010086099315224983,-0.010153013189826681,-0.008949873675338303,-0.015182277021885685,-0.008876742465439845,-0.011334605835408447,-0.015804487967730298
1990-02-13,-0.0021777467825250703,0.004166780308959461,0.0032537742228547495,0.0019822975300201958,0.00697604719299359,0.003123075298642575,-0.0017598932183274284,0.0003708115501910314,0.006281351790021461,-0.0039880914313730215,0.00406716798303695,0.0031801399998110883,0.0030312271770376624,-0.000366730798958836
1990-02-14,0.0006511134072776451,0.002397979121193475,0.003213873099464253,0.002665118088303839,0.00328817067550041,-0.001101015275294034,0.0043584012804774195,0.00015486762390906134,0.003324646100869434,0.0030059802014802657,0.00019668871933827876,0.005405909439134854,0.0020006177026572545,0.0021079264076690283
1990-02-15,0.006544383107206358,0.005934434546330169,0.009094841216712916,0.004196305032782743,0.0031916532490385997,0.015991288027756848,0.013172214517348386,0.007374928468779775,0.007951795054465824,0.011606335431202406,-0.0006641910760360702,0.004029134000892031,0.003364414816689006,0.008200501317393015
1990-02-16,-0.0002606628454087359,-0.0059241305721815804,-0.006769834787490969,-0.0017863773334050531,-0.0012514535652512595,-0.006257827338545065,0.003921633730954927,-0.004322323456096629,-0.008660761086813401,-0.008878005706790319,-0.0054572414849705115,-0.006384513440275538,-0.003045216610770652,-0.00742778339911776
1990-02-19,-6.762884325854876e-05,-0.0002215872762768195,-1.3608070628494156e-05,-6.830323408348836e-05,0.0,-0.00033606424664288424,2.8081621292712384e-05,0.00016830715580062398,-5.653487783272862e-05,0.00028139273374933255,-0.00010889073985368508,9.852850507750806e-05,0.0002538260680418933,-1.374201573045924e-05
1990-02-20,-0.009416625683919834,-0.014768505806803535,-0.014993909904774963,-0.013822098641204029,-0.02288338878232156,-0.008790242702512283,-0.018000108152577025,-0.013826255411029414,-0.01621520551616509,-0.012172280967556183,-0.01388301085114154,-0.016797791247141508,-0.013624197212720063,-0.015553779540064767
1990-02-21,-0.005571231735571308,-0.0006276087836142663,-0.0005532986099032136,0.0001473750532124253,-0.005066292183036143,-0.002111724562649989,-0.0017107154075045891,-0.001996880193045078,-0.0021493629492214,-0.009095345901112615,0.0011713290753390746,-0.003909031013345453,-0.0021718761250053495,0.0037252831777630315
1990-02-22,0.003877507033456997,-0.0019248778456985676,-0.006131736200425271,-0.0047595742387049455,0.0007072773048791988,-0.012142506137315743,0.0012586016207898829,-0.00039368902967540343,-0.003285651943974472,-0.014395871547933873,-0.0003534935684256402,-0.0028566261513817207,0.0002835527480346842,-0.002491049737131743
1990-02-23,-0.0067440144766488675,-0.009918728213558298,-0.004765043255582215,-0.003074805969054028,-0.01503965288980197,-0.011108640950242206,-0.003065937601547935,-0.0037607443885215776,-0.006146430498330628,-0.014042014054623075,-0.0042913473453642485,-0.0005246284280844111,-0.006926808442777735,-0.005664590297816314
1990-02-26,-0.000553820781506291,0.015883174516143288,0.014943693737858551,0.006281958615916194,0.006926727354134152,0.013585021537309783,0.010952623884585328,0.00793525199845211,0.017217055716799996,0.010528092247634202,-0.00028334887146182013,0.00682053672968475,0.013203997081944571,0.018289096219349925
1990-02-27,0.0034274999735042044,0.007359321652305281,0.004629704099560171,0.012179413519207153,0.009576542459919506,-0.0022983786407150715,0.0033219150194522583,0.015740259188825847,0.004577492216332423,0.009669836373948037,0.00347307882165319,0.005257472326549849,0.0019487539095861214,0.014805695726856562
1990-02-28,0.00476934989280315,0.010585357590637048,0.00494859123772907,0.0017034303747281042,0.014928846721996777,-0.006812044107177527,0.007472310165184984,0.009609735500789774,0.009589775509535832,0.0011152808931544705,-0.02544647146577246,0.008654697288837474,0.0052304558276389575,0.006865767016746453
1990-03-01,0.003265404020260666,0.009532470470112226,0.0028740906778974683,0.009429145387481635,0.005331747765889297,0.003667928786805962,0.002587077622060995,0.00575055867918731,0.0045635393831050235,0.002259423183598884,-0.006554368880091661,0.002556874145642588,0.0006672992245949407,0.0070658738844603195
1990-03-02,0.007370675161087747,0.01222987847396997,0.008849275313483975,0.016954911071157597,0.012767647959036406,0.0033501563670013113,0.009930160596090703,0.005529571483617683,0.013938652857439383,0.00799173590398794,0.007780477048934421,0.005763378625846689,0.008093978563953606,0.01309607972722599
1990-03-05,0.0007857888709855711,-0.002329161582798039,-0.005537653023378579,-0.0037798512428916502,-0.008682971355065613,-0.004419428818887523,-0.00535064634953184,-0.003915238074440013,-0.0036972361109991075,-0.00812776544383069,0.00630430109021483,-0.0037110741607918685,0.0006244873661878274,-0.0014759618724114664
1990-03-06,0.006243081629582589,0.008195130738716637,0.012716351730013556,0.008247392390213285,-0.010406037547171423,0.014901371050048937,0.01028443429009659,0.009629404716268703,0.00663746915389915,0.013877234540203806,0.0022588416725129127,0.011609603634064332,0.012920903542015064,0.015418312182776187
1990-03-07,0.002844357436517107,-0.0063240676872969815,-0.0026225943880487717,-0.00013000382644774884,-0.0028725601869195533,-0.0032503697035229126,-0.0033768432756796692,0.0004739288005580441,-0.005644453054554586,-0.0004596373139949047,0.003415954178926037,-0.008464222230241738,0.002966947299127021,0.005876785687412588
1990-03-08,0.008410638321949717,0.014746439113962983,0.010187052000464705,0.00936303306812429,0.013314529519741831,0.003768464499820288,0.004727002432896573,0.00831002088432315,0.014734550929753443,0.008874795303404421,0.007185644430542571,0.009063524529800172,0.007698101692836028,0.013191115432179332
1990-03-09,0.00012655478370864743,0.0018530243735112822,-0.00685640467637616,-0.004030745686881712,-0.002862473764645639,-0.011335979644193216,-0.0049281707667019874,-0.005314215129359279,0.001312414231478607,-0.008056130377599544,-0.005960076550924787,-0.007573349107033615,-0.007624390752302633,-0.0027530140072545145
1990-03-12,0.0005195619666976311,-0.0020670342055541897,0.0021755876494984334,0.0008709615562968429,-0.006768750567397456,-0.0023505525935479136,0.0026991453143291686,0.002129871205200661,-0.0018842875172321014,0.0030148747408949464,-7.177150306324621e-05,-0.0043059924731536255,0.0017758279555700415,0.003534185452429603
1990-03-13,-0.001757254547246916,-0.006207408767206054,-0.00816825848354223,-0.010011820996679964,-0.012399515971135668,-0.0075819927083943545,-0.003779806511554953,-0.0021744805973788503,-0.009184477133550677,-0.011043611713125175,-0.0026544145936110587,-0.005714769801777279,-0.0040947601362351,-0.002379276553242261
1990-03-14,0.004485924625857037,0.0011194137932851683,0.0033052290874127786,0.0021044736934650336,-0.002933789248191632,0.008133859337242933,0.0027419464265564567,0.010170143215914008,0.0021825466082474976,0.0064975655703053145,0.007433015978191563,-0.0021631473846714265,0.0017314124320196005,0.0064043801613672385
1990-03-15,0.0022437635158419032,0.006543787232392506,0.003253004823274059,0.004228302602949178,0.00682468138987077,0.004446462960411937,0.0018534603934944108,0.0059185377838265,0.0037617596196938352,0.0034159301029498164,-0.006966831023050227,0.00046264524557916304,0.0038088043072142187,0.005326592211498163
1990-03-16,0.0068560290367824465,0.02117100128180939,0.01159432901520531,0.014132172732136596,0.00949905703539435,0.010522542937929747,0.0034270784001608308,0.007625946737488601,0.02197207375409782,0.009166521402742399,-0.0033649786017657408,0.003437158256695049,0.009711498529178878,0.009230185830807954
1990-03-19,0.0015600780484153686,0.007886347276845758,0.005146635708906179,0.006512530137797291,-0.002816283944412225,-0.00029102436269839733,-0.0012370987232254262,0.007262670993560093,0.00926763783994012,0.010448974368677566,0.0056833136617322946,-0.0009739958576645365,0.0007545489616592239,0.011163337651920362
1990-03-20,-0.0020842119880980147,-0.016196558769318893,-0.006213905878844746,-0.006667705337111857,-0.010883480941065017,-0.008719027388586754,-0.009624021561776667,-0.003914555304164117,-0.010448742518660459,-0.002647741973431847,0.0027137378646412513,-0.006966101069214494,0.0004419688994420143,-0.004097416971266064
1990-03-21,0.0001601704050215112,-0.0032574250287880943,-0.005744446961462144,-0.0047754123677155045,-0.009138166105921875,-0.005209320021949389,-0.004432187937302727,-0.002009856911530907,-0.005356571944155952,-0.004860962963660617,-0.003295593691556427,-0.0030486793507748353,-0.0033124663934660003,-0.001041372400822841
1990-03-22,-0.0101481021996295,-0.017340789925577534,-0.012504895673887384,-0.007848972056394883,-0.012289269716636995,-0.011884126074378682,-0.018943062263047872,-0.011272732667221565,-0.012178760290608453,-0.014651174116216093,-0.0077056031552358625,-0.006157123968153927,-0.012301975603137671,-0.01393577315644159
1990-03-23,0.005441036623803357,0.00850387652018025,0.004580297363539202,0.003730957537970319,0.008734223267168868,0.007672026193480677,0.008873134415028497,0.0024526058099816933,0.0038400328447171844,0.009109992321280215,0.0038100997254626005,0.0016920910805678427,0.006802272914321086,0.010181677124891236
1990-03-26,0.0013281620267418985,0.007461482379496766,0.0009239779469997586,0.002564448963914598,0.00897854846269498,-0.0036861856515192078,-0.0006105418876377085,0.004431215498469314,0.005378753496389419,0.005362089988161954,0.005008180131702298,-0.0006999490829974821,-0.002726582628307901,0.009673939152367925
1990-03-27,0.002441880676109025,0.004064569924680399,0.011744436351049452,0.0046983399434893875,0.004895682149862176,0.008411954568112414,0.005723393560204507,0.007626645327146915,0.005451534563796529,0.01617099368329883,0.0032130824818457603,0.011162345889318453,0.00888744510871996,0.007949935790752087
1990-03-28,-0.00121282807119204,-0.01773515058612408,0.0011168943167191474,0.0063150287234530035,-0.009546123609818345,0.0070903067790874475,0.0009113614676126788,-0.00043353393673848224,-0.01290024305228852,0.0031409503273259753,0.0011789391915637054,0.002888249753433716,0.0033514107673513647,-0.00313402336583719
1990-03-29,-0.0025068698829760388,-0.0014528242115866832,-0.003472286249208163,-0.0034816976779756567,-0.00952607200809964,0.0016245404515881964,-0.007284584438708496,-0.0018629568044847688,-0.003907260574450513,-0.0025873633519277557,-0.0055765472586719106,-0.0016335578518952881,-0.008156975343528505,-0.004722819203535744
1990-03-30,-0.000385664363791592,-0.00019542032457494068,-0.0023795219549797276,-0.000897174623220436,0.00039268936569718574,-0.003390752082489961,-0.0025909080891591656,-0.0015575479187061921,-0.0051753700312855595,-0.006381537558981885,0.0021586439683702763,-0.0011127007830970628,-0.005029598307689637,-0.005568129581817962
1990-04-02,-0.0072841346203003955,-9.847499758883389e-05,-0.0035242298064252523,-0.006868724338456382,-0.0032495732595437562,-0.0018667786525059266,-0.007098326223539357,-0.005185255349959679,-0.001575233604962208,-0.0014133394748058342,-0.0026278797731233493,0.0001897661781820007,0.0001041670515932987,-0.005499142737856424
1990-04-03,0.006794406695970927,0.016785450109122125,0.014947676761668081,0.012322745761824697,0.016382358569489174,0.014393529570794752,0.013019143183887381,0.01635210385741223,0.01645582753594261,0.014810274968663608,0.0085452609786522,0.009443926358047354,0.009865332429877659,0.01319098579371284
1990-04-04,-0.002841370688879425,-0.005511841561121945,-0.0074249754954533115,-0.00674861351533266,-0.008046216270786945,-0.011558154363107236,-0.0013423683536073858,-0.005460760289169434,-0.0055266959244071375,-0.007372425715099589,-0.0022701333250055304,-0.006755625983335638,-0.008768598312858741,-0.0028569723391621334
1990-04-05,-0.0011224832883608544,-0.006698737237254143,-0.001606275806686583,0.0028117058361299737,-0.002104280695113512,-0.0010047797643598353,-0.0026299567764928224,0.0057367654095045765,-0.012492357546269331,0.0040610574530761095,-0.002980416108433385,-0.0016268180114637886,0.00694157771171049,0.0036736615468338117
1990-04-06,-0.0022356890244632716,-0.012094192957922413,-0.002562270122235001,-0.0019117025649995597,0.011790482858614282,-0.0025153023540645594,-0.012337905585074527,-0.0023722284957885913,-0.007115959739467293,0.006964139422992033,0.01239158655893903,-3.391672874181661e-05,-0.001793264800524968,-0.00381688425965368
1990-04-09,-0.0055023412641450175,-0.0016636109346923112,0.004277019828663269,-0.002583126355043008,-0.002399409104434911,-0.004715369548574495,0.0021117502220280274,-0.0032625603433408925,0.0021326237194051797,0.011331800462147034,-0.002458336368987794,0.0017952180323588336,0.0013655510625331412,0.0016188552145195339
1990-04-10,0.0028214938676884927,0.0027199891641756335,0.0026049358124122504,0.0009176690449691477,0.0040143438903716445,-0.004943387193904636,0.009136091430992394,0.0035674985766328167,0.013006111188729207,0.0016692771486773496,0.0016878107490249346,-0.0009383326469114537,2.2412439856098025e-05,0.002713238010588727
1990-04-11,0.0021105311198921536,0.00548961368289434,-0.0003516106263742825,-0.002393563382613689,-0.0014194533862051514,-0.014632499855466245,0.0064329590998710206,0.00407308029453378,0.004852639758452496,0.0010357264615405877,-0.0018150495974785452,-0.001576156678097613,0.009253946594741146,0.004749948974341605
1990-04-12,0.0035446780090833165,0.010078183490480435,0.007278146973570977,0.00021389354375744006,0.00834849255104672,0.0047828788803960486,0.007357514579795248,0.005737944378444793,0.004711873675164914,0.008134595003921632,0.0019941004501686206,0.004493873380489441,0.00539855672506092,0.006894709095525889
1990-04-13,0.0,-0.0002552644010435351,7.285736869670097e-05,0.0,0.0,-3.230263324379549e-05,4.544639841819631e-05,-1.0592849801720602e-06,-9.318453098210294e-05,0.0,0.0,0.0,0.0003732373885183624,-4.58136578919574e-05
1990-04-16,0.0007385320960817058,0.0026448330035664016,0.0018590671116104527,-0.0005291974905291929,0.007155462293229019,-0.004610492470328371,0.0034434693803336285,-0.0014464560614576552,0.007971428774958546,-0.0032488193860796344,0.0031217899933173926,0.0032475132992133456,-0.0011709945388071567,0.0014910727359489227
1990-04-17,-0.0010531304013701734,0.0024778530678614182,-0.00013313520796073223,-0.004215154858647638,-0.00298332309241092,0.003260849633560922,0.006344962854384301,0.0012068117396243875,0.002683071542787546,-0.001949256460965282,-0.002000834728541769,-0.005838745347310664,-0.0014116159349322165,-0.004834182201581874
1990-04-18,-0.006484014012966398,-0.016049424316451923,-0.012055463382236006,-0.009697368979756066,-0.011977768203415068,-0.005845496757920493,-0.012756402582373295,-0.007420008316374188,-0.016739150104625487,-0.005762581176586141,-0.006015215383991214,-0.005103161254082077,-0.010176398601062916,-0.011520558746631635
1990-04-19,-0.003701528954380773,-0.00832722024507483,-0.008054464425343471,-0.0006308161788718438,-0.001133382310758881,-0.0017894948931709113,-0.0073894051572856445,-0.005735388657897443,-0.01344327256523234,-0.00935486389307311,-0.005448086039542953,-0.008007422470386407,-0.012213057761872525,-0.0031107550005787833
1990-04-20,-0.004871551401063346,-0.011948248169017529,-0.008933603573323828,0.0024580522012092893,-0.015295367427031843,-0.0038496027896610593,-0.011203294910202978,-0.005726771656752248,-0.007026896281473572,-0.003503866481181458,0.02104118918617202,-0.01226547564030582,-0.010316591992498477,-0.006976360260810812
1990-04-23,-0.009676507908719115,-0.0075199533422711145,-0.012471818265550752,-0.012630772920674906,-0.01583488758214649,-0.012035796598952583,-0.006695809679192262,-0.014576367587347292,-0.013386005133269081,-0.00811227175379834,-0.013259974528643281,-0.014457255244965887,-0.015910533897633816,-0.013305396090435484
1990-04-24,0.00017013192012997505,-0.0023154060018534027,-0.0021088880615555204,0.002411920532838765,0.0007102597280595415,-0.002223778155823592,-0.008066577905092187,-0.0050030191320810475,-0.005298495958556752,0.0007505147228862906,-0.0007154127206457774,-0.0018378624520866945,-0.0013154473952863165,-0.006819533718968614
1990-04-25,0.0019935379787786012,0.005374104414216162,0.00493896026565835,0.004108383114078803,0.00025316547546104344,0.003436807162951517,0.002639445878758628,0.004329337532825242,0.006543462701214047,0.003278832589314224,0.006363292635825284,0.0020719073129257474,0.005887596487797322,0.00921050284000439
1990-04-26,0.00040905779241503967,0.0012751753059448722,0.0030129082434904295,0.010119188928232527,0.003839728922203261,0.0054742297430888055,-0.0008473394369691644,0.0005589301025545559,0.000890128970985004,0.010283273199721353,-0.003646723144144203,-0.0031864537355993576,0.001974989303472183,-3.524893240462257e-05
1990-04-27,-0.005547250589881227,-0.00984366188529037,-0.01183299205823076,-0.008211046321148122,-0.009573932126389625,-0.0071302263834383765,-0.00736820864324637,-0.009297201392652492,-0.012018847277359464,-0.011967262040600614,-0.013392968558092591,-0.01191236760232756,-0.009023439819739576,-0.012370287346844049
1990-04-30,0.002801730815024044,0.010568595430920959,0.005791738846812885,0.0005007379632051763,0.013347284872381054,0.0068788917876798665,0.001903853655250471,0.005515511243478264,0.008304972202390036,0.009642414973310153,0.005641623818652251,0.003052473387753833,0.005235090834906657,0.010662428351958577
1990-05-01,0.0038484838938749296,0.0052556548102408104,0.004253795374303748,-0.0030191886505484653,0.010135650039158008,0.006439328715465778,0.004104428636081845,0.0023167065071940107,0.0017946473306905937,0.0025837278733988524,0.001486537620582176,0.004688232768323538,0.007218387583623622,0.0071609092784893
1990-05-02,0.00467126666086025,0.007883561820825549,0.007157116062613794,-0.0006671737969405364,0.0035690488141111995,0.005701103830345746,0.009250560220973054,0.0029167779651238872,0.009650303264450636,0.00925186641341611,0.0017609396983109293,0.002028133683889035,0.007377072977646371,0.014404358219183388
1990-05-03,0.0028687598938777438,0.006823687465785959,0.0032826902936673903,0.005388261204318442,0.004632251663375917,0.009979755781189432,-0.0023758587990645227,0.005291112525587962,0.007159423046588259,0.0037959015549395405,0.0024264097064740204,0.0037433671785136406,-0.0013226761469644264,-0.0009788707744741005
1990-05-04,0.005559422633637501,0.01223818244324741,0.009122858956953594,0.00968413967168808,0.009323100007311808,0.005434879499123283,0.00813969332840702,0.008512767905955114,0.015127565231110151,0.002264949983965998,0.00929689464639665,0.009553597145248807,0.0006997780890264792,0.007264903690663781
1990-05-07,0.00340634457511945,0.014396646893015808,0.006746398050147597,0.005424670375757611,0.005151643773768288,0.004474465989936804,0.0075211343505768875,0.006388700386831846,0.00920383909821838,0.007093013673197049,0.0010743610452777356,0.008310244575887051,0.004626698353402565,0.00645136084914229
1990-05-08,-0.0006524964433726299,0.003104962584168239,0.004840145459628098,-0.001080941012434601,0.007878608517093134,0.0012259482092558777,0.0020018138699466163,0.0036920912507100827,-0.0002203492921242973,0.005749661495697755,-0.0007095097016870749,0.012047067613793788,0.0035043607369601992,0.0027309724986558127
1990-05-09,0.0024736657728661247,0.0018011628260883772,0.002442000754466917,0.009729728954100547,0.001023135127777929,0.0005163920259088541,0.0003893570534777904,0.0022599616874147068,0.0007773742005735507,0.0005657757223607565,-0.0029472265653644122,0.005958076326940832,-0.0006379487664524491,-0.00037281140975792216
1990-05-10,0.004601974997684813,0.005536736574375189,0.0032543213920093305,0.0019648437380841853,0.002055253127778389,0.006414730907815411,0.004165992888897268,0.0019220276629126683,0.007344829960654192,0.003658905566156412,-0.0003851612495444,0.001395672260154184,0.0005110435155198268,0.003747238546589924
1990-05-11,0.009834364323941816,0.017173265215917353,0.024453794164990467,0.014606572739805493,0.0188749453179208,0.02690024311534252,0.019419246773705975,0.014756126456298493,0.01987046923504455,0.027531741112856743,0.007680895506535267,0.018485653628179267,0.01600328962528147,0.019566099343384023
1990-05-14,0.004767092500809856,0.018920401940166608,0.00770163219852798,0.0031458234061440544,0.018362579858397544,0.005935901969938425,0.015339892614674196,0.01069128078196762,0.009217870685768547,0.006682831296625582,0.007999309621202069,0.006556290741162206,0.004183586850291512,0.014149271655258332
1990-05-15,-0.0015091906162113717,0.0014984365479123437,-0.000980320117720531,0.0023956651495826765,-0.004032367567381042,-0.00038765843638284515,0.01121086273468703,0.002905702194400388,0.001374569500909247,-0.0016357868412082022,-0.005053059980625128,-0.003771968474460073,0.0027005891294747324,0.002600202936790944
